<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2025.03.07	05:00:00	1.07993	1.08147	1.07965	1.08059	2512	0	0
2025.03.07	06:00:00	1.08059	1.08134	1.08030	1.08132	1755	0	0
2025.03.07	07:00:00	1.08132	1.08176	1.08077	1.08134	2303	0	0
2025.03.07	08:00:00	1.08134	1.08252	1.08081	1.08236	3371	0	0
2025.03.07	09:00:00	1.08236	1.08408	1.08201	1.08298	5630	0	0
2025.03.07	10:00:00	1.08298	1.08551	1.08263	1.08509	6174	0	0
2025.03.07	11:00:00	1.08509	1.08714	1.08447	1.08616	5851	0	0
2025.03.07	12:00:00	1.08616	1.08671	1.08575	1.08608	5134	0	0
2025.03.07	13:00:00	1.08608	1.08608	1.08447	1.08496	4846	0	0
2025.03.07	14:00:00	1.08496	1.08573	1.08413	1.08545	5548	0	0
2025.03.07	15:00:00	1.08545	1.08888	1.08432	1.08451	12276	0	0
2025.03.07	16:00:00	1.08446	1.08820	1.08443	1.08538	12471	0	0
2025.03.07	17:00:00	1.08537	1.08864	1.08355	1.08703	11331	0	0
2025.03.07	18:00:00	1.08704	1.08729	1.08376	1.08588	7018	0	0
2025.03.07	19:00:00	1.08588	1.08643	1.08320	1.08432	7637	0	0
2025.03.07	20:00:00	1.08432	1.08446	1.08257	1.08401	3989	0	0
2025.03.07	21:00:00	1.08401	1.08441	1.08332	1.08428	3379	0	0
2025.03.07	22:00:00	1.08427	1.08492	1.08401	1.08474	2816	0	0
2025.03.07	23:00:00	1.08474	1.08513	1.08352	1.08362	1196	0	0
2025.03.10	00:00:00	1.08310	1.08397	1.08256	1.08395	362	0	1
2025.03.10	01:00:00	1.08395	1.08599	1.08389	1.08494	2459	0	0
2025.03.10	02:00:00	1.08494	1.08655	1.08485	1.08599	2562	0	0
2025.03.10	03:00:00	1.08599	1.08672	1.08529	1.08641	2586	0	0
2025.03.10	04:00:00	1.08641	1.08712	1.08528	1.08530	3669	0	0
2025.03.10	05:00:00	1.08530	1.08559	1.08359	1.08371	2973	0	0
2025.03.10	06:00:00	1.08371	1.08386	1.08302	1.08315	2527	0	0
2025.03.10	07:00:00	1.08315	1.08378	1.08303	1.08307	1414	0	0
2025.03.10	08:00:00	1.08307	1.08358	1.08280	1.08350	2538	0	0
2025.03.10	09:00:00	1.08350	1.08449	1.08345	1.08373	3903	0	0
2025.03.10	10:00:00	1.08373	1.08442	1.08109	1.08225	4686	0	0
2025.03.10	11:00:00	1.08227	1.08245	1.08052	1.08100	6627	0	0
2025.03.10	12:00:00	1.08100	1.08568	1.08088	1.08512	6026	0	0
2025.03.10	13:00:00	1.08512	1.08747	1.08507	1.08611	5419	0	0
2025.03.10	14:00:00	1.08611	1.08646	1.08127	1.08508	7068	0	0
2025.03.10	15:00:00	1.08508	1.08602	1.08422	1.08440	5295	0	0
2025.03.10	16:00:00	1.08441	1.08509	1.08333	1.08352	5658	0	0
2025.03.10	17:00:00	1.08352	1.08468	1.08315	1.08453	6837	0	0
2025.03.10	18:00:00	1.08453	1.08481	1.08209	1.08372	6216	0	0
2025.03.10	19:00:00	1.08370	1.08418	1.08281	1.08304	4219	0	0
2025.03.10	20:00:00	1.08304	1.08457	1.08258	1.08299	3506	0	0
2025.03.10	21:00:00	1.08299	1.08354	1.08179	1.08298	4437	0	0
2025.03.10	22:00:00	1.08298	1.08327	1.08176	1.08318	3693	0	0
2025.03.10	23:00:00	1.08318	1.08365	1.08258	1.08359	1847	0	0
2025.03.11	00:00:00	1.08330	1.08360	1.08271	1.08347	206	0	1
2025.03.11	01:00:00	1.08347	1.08417	1.08331	1.08348	1026	0	0
2025.03.11	02:00:00	1.08348	1.08435	1.08348	1.08394	1676	0	0
2025.03.11	03:00:00	1.08394	1.08535	1.08391	1.08515	3777	0	0
2025.03.11	04:00:00	1.08515	1.08587	1.08437	1.08581	4215	0	0
2025.03.11	05:00:00	1.08581	1.08605	1.08501	1.08560	3335	0	0
2025.03.11	06:00:00	1.08560	1.08599	1.08490	1.08544	2514	0	0
2025.03.11	07:00:00	1.08544	1.08616	1.08505	1.08544	1666	0	0
2025.03.11	08:00:00	1.08544	1.08557	1.08356	1.08384	2586	0	0
2025.03.11	09:00:00	1.08384	1.08761	1.08366	1.08566	5265	0	0
2025.03.11	10:00:00	1.08567	1.09015	1.08554	1.08907	6849	0	0
2025.03.11	11:00:00	1.08907	1.09192	1.08849	1.09171	6829	0	0
2025.03.11	12:00:00	1.09171	1.09209	1.08961	1.09085	5180	0	0
2025.03.11	13:00:00	1.09085	1.09085	1.08825	1.08906	4293	0	0
2025.03.11	14:00:00	1.08906	1.09048	1.08813	1.09046	3927	0	0
2025.03.11	15:00:00	1.09046	1.09206	1.09023	1.09182	5338	0	0
2025.03.11	16:00:00	1.09182	1.09307	1.09115	1.09200	6141	0	0
2025.03.11	17:00:00	1.09200	1.09205	1.08950	1.09193	9054	0	0
2025.03.11	18:00:00	1.09194	1.09287	1.09122	1.09273	6942	0	0
2025.03.11	19:00:00	1.09273	1.09297	1.09180	1.09251	4589	0	0
2025.03.11	20:00:00	1.09251	1.09350	1.09241	1.09342	4613	0	0
2025.03.11	21:00:00	1.09342	1.09472	1.09253	1.09309	6262	0	0
2025.03.11	22:00:00	1.09308	1.09341	1.09196	1.09198	4592	0	0
2025.03.11	23:00:00	1.09198	1.09209	1.09101	1.09193	1524	0	0
2025.03.12	00:00:00	1.09181	1.09187	1.09095	1.09106	324	0	1
2025.03.12	01:00:00	1.09106	1.09188	1.09104	1.09157	908	0	0
2025.03.12	02:00:00	1.09157	1.09176	1.09130	1.09140	1085	0	0
2025.03.12	03:00:00	1.09140	1.09157	1.09057	1.09089	1952	0	0
2025.03.12	04:00:00	1.09089	1.09154	1.09062	1.09066	2545	0	0
2025.03.12	05:00:00	1.09066	1.09116	1.09035	1.09038	2174	0	0
2025.03.12	06:00:00	1.09038	1.09049	1.08963	1.08973	1877	0	0
2025.03.12	07:00:00	1.08973	1.09027	1.08959	1.08989	1877	0	0
2025.03.12	08:00:00	1.08989	1.09043	1.08953	1.09036	1833	0	0
2025.03.12	09:00:00	1.09036	1.09088	1.08920	1.08923	3201	0	0
2025.03.12	10:00:00	1.08923	1.09032	1.08875	1.09017	5338	0	0
2025.03.12	11:00:00	1.09017	1.09218	1.08977	1.09215	7130	0	0
2025.03.12	12:00:00	1.09215	1.09266	1.09135	1.09145	6039	0	0
2025.03.12	13:00:00	1.09145	1.09210	1.09046	1.09063	4043	0	0
2025.03.12	14:00:00	1.09063	1.09129	1.08994	1.09010	4659	0	0
2025.03.12	15:00:00	1.09010	1.09313	1.08762	1.08781	11559	0	0
2025.03.12	16:00:00	1.08781	1.08963	1.08757	1.08823	9170	0	0
2025.03.12	17:00:00	1.08823	1.09136	1.08812	1.09129	6581	0	0
2025.03.12	18:00:00	1.09129	1.09243	1.09100	1.09243	6082	0	0
2025.03.12	19:00:00	1.09243	1.09279	1.09056	1.09057	4697	0	0
2025.03.12	20:00:00	1.09057	1.09142	1.09033	1.09069	4173	0	0
2025.03.12	21:00:00	1.09069	1.09096	1.08796	1.08846	3739	0	0
2025.03.12	22:00:00	1.08846	1.08977	1.08830	1.08902	3649	0	0
2025.03.12	23:00:00	1.08902	1.08936	1.08862	1.08871	1257	0	0
2025.03.13	00:00:00	1.08870	1.08894	1.08834	1.08855	274	0	0
2025.03.13	01:00:00	1.08855	1.08899	1.08855	1.08892	658	0	0
2025.03.13	02:00:00	1.08892	1.08900	1.08835	1.08856	1025	0	0
2025.03.13	03:00:00	1.08856	1.08919	1.08827	1.08914	1432	0	0
2025.03.13	04:00:00	1.08917	1.08933	1.08865	1.08891	2407	0	0
2025.03.13	05:00:00	1.08891	1.08972	1.08890	1.08955	1740	0	0
2025.03.13	06:00:00	1.08955	1.08956	1.08851	1.08851	1564	0	0
2025.03.13	07:00:00	1.08851	1.08935	1.08818	1.08935	1501	0	0
2025.03.13	08:00:00	1.08935	1.08935	1.08793	1.08852	2262	0	0
2025.03.13	09:00:00	1.08852	1.08855	1.08695	1.08747	3529	0	0
2025.03.13	10:00:00	1.08747	1.08851	1.08597	1.08654	5059	0	0
2025.03.13	11:00:00	1.08654	1.08841	1.08590	1.08733	7211	0	0
2025.03.13	12:00:00	1.08734	1.08855	1.08688	1.08793	4678	0	0
2025.03.13	13:00:00	1.08793	1.08829	1.08624	1.08701	4271	0	0
2025.03.13	14:00:00	1.08701	1.08746	1.08447	1.08563	5709	0	0
2025.03.13	15:00:00	1.08563	1.08776	1.08262	1.08347	9277	0	0
2025.03.13	16:00:00	1.08347	1.08532	1.08226	1.08474	6180	0	0
2025.03.13	17:00:00	1.08474	1.08697	1.08462	1.08651	6883	0	0
2025.03.13	18:00:00	1.08652	1.08718	1.08543	1.08585	7338	0	0
2025.03.13	19:00:00	1.08585	1.08783	1.08554	1.08728	5885	0	0
2025.03.13	20:00:00	1.08728	1.08736	1.08544	1.08545	5022	0	0
2025.03.13	21:00:00	1.08545	1.08579	1.08521	1.08536	3812	0	0
2025.03.13	22:00:00	1.08536	1.08570	1.08477	1.08482	3604	0	0
2025.03.13	23:00:00	1.08482	1.08559	1.08465	1.08517	1539	0	0
2025.03.14	00:00:00	1.08503	1.08550	1.08454	1.08519	162	0	16
2025.03.14	01:00:00	1.08519	1.08557	1.08513	1.08523	819	0	0
2025.03.14	02:00:00	1.08523	1.08550	1.08502	1.08548	1092	0	0
2025.03.14	03:00:00	1.08548	1.08584	1.08482	1.08491	2213	0	0
2025.03.14	04:00:00	1.08491	1.08493	1.08407	1.08409	3126	0	0
2025.03.14	05:00:00	1.08409	1.08431	1.08343	1.08403	2022	0	0
2025.03.14	06:00:00	1.08403	1.08459	1.08378	1.08456	1981	0	0
2025.03.14	07:00:00	1.08456	1.08462	1.08376	1.08410	1665	0	0
2025.03.14	08:00:00	1.08410	1.08515	1.08408	1.08508	1615	0	0
2025.03.14	09:00:00	1.08508	1.08508	1.08351	1.08383	2448	0	0
2025.03.14	10:00:00	1.08382	1.08472	1.08305	1.08394	4866	0	0
2025.03.14	11:00:00	1.08394	1.08569	1.08354	1.08540	4993	0	0
2025.03.14	12:00:00	1.08539	1.08620	1.08470	1.08522	4537	0	0
2025.03.14	13:00:00	1.08522	1.09127	1.08515	1.08950	9224	0	0
2025.03.14	14:00:00	1.08951	1.09093	1.08875	1.08967	8292	0	0
2025.03.14	15:00:00	1.08966	1.09115	1.08901	1.08946	5616	0	0
2025.03.14	16:00:00	1.08947	1.08980	1.08702	1.08737	6351	0	0
2025.03.14	17:00:00	1.08741	1.08865	1.08655	1.08778	6865	0	0
2025.03.14	18:00:00	1.08778	1.08867	1.08668	1.08714	4956	0	0
2025.03.14	19:00:00	1.08714	1.08898	1.08706	1.08832	3506	0	0
2025.03.14	20:00:00	1.08832	1.08881	1.08792	1.08822	3297	0	0
2025.03.14	21:00:00	1.08822	1.08864	1.08734	1.08803	2912	0	0
2025.03.14	22:00:00	1.08803	1.08845	1.08784	1.08832	2381	0	0
2025.03.14	23:00:00	1.08832	1.08857	1.08817	1.08822	1059	0	0
2025.03.17	00:00:00	1.08756	1.08814	1.08756	1.08797	278	0	0
2025.03.17	01:00:00	1.08797	1.08854	1.08748	1.08816	1307	0	0
2025.03.17	02:00:00	1.08816	1.08851	1.08792	1.08795	1413	0	0
2025.03.17	03:00:00	1.08795	1.08828	1.08757	1.08796	1727	0	0
2025.03.17	04:00:00	1.08796	1.08903	1.08744	1.08829	2372	0	0
2025.03.17	05:00:00	1.08828	1.08858	1.08795	1.08813	1562	0	0
2025.03.17	06:00:00	1.08813	1.08863	1.08769	1.08835	1444	0	0
2025.03.17	07:00:00	1.08835	1.08939	1.08777	1.08822	1808	0	0
2025.03.17	08:00:00	1.08822	1.08823	1.08738	1.08777	1532	0	0
2025.03.17	09:00:00	1.08777	1.08843	1.08734	1.08778	1940	0	0
2025.03.17	10:00:00	1.08778	1.08845	1.08687	1.08763	4069	0	0
2025.03.17	11:00:00	1.08763	1.08869	1.08706	1.08838	5224	0	0
2025.03.17	12:00:00	1.08837	1.09004	1.08770	1.08999	4370	0	0
2025.03.17	13:00:00	1.08999	1.09098	1.08964	1.09078	3421	0	0
2025.03.17	14:00:00	1.09079	1.09119	1.08962	1.09021	3127	0	0
2025.03.17	15:00:00	1.09021	1.09090	1.08874	1.09018	6991	0	0
2025.03.17	16:00:00	1.09019	1.09065	1.08972	1.09048	5803	0	0
2025.03.17	17:00:00	1.09048	1.09185	1.09021	1.09160	4934	0	0
2025.03.17	18:00:00	1.09160	1.09297	1.09157	1.09216	4775	0	0
2025.03.17	19:00:00	1.09215	1.09262	1.09145	1.09212	3716	0	0
2025.03.17	20:00:00	1.09212	1.09239	1.09116	1.09141	3014	0	0
2025.03.17	21:00:00	1.09140	1.09266	1.09128	1.09254	2943	0	0
2025.03.17	22:00:00	1.09256	1.09256	1.09186	1.09206	2417	0	0
2025.03.17	23:00:00	1.09206	1.09279	1.09204	1.09216	1240	0	0
2025.03.18	00:00:00	1.09219	1.09222	1.09172	1.09206	306	0	0
2025.03.18	01:00:00	1.09206	1.09230	1.09192	1.09213	619	0	0
2025.03.18	02:00:00	1.09214	1.09219	1.09181	1.09181	839	0	0
2025.03.18	03:00:00	1.09181	1.09211	1.09150	1.09160	1583	0	0
2025.03.18	04:00:00	1.09160	1.09192	1.09123	1.09134	1946	0	0
2025.03.18	05:00:00	1.09134	1.09161	1.09080	1.09086	1657	0	0
2025.03.18	06:00:00	1.09086	1.09111	1.09064	1.09084	1138	0	0
2025.03.18	07:00:00	1.09084	1.09116	1.09080	1.09110	892	0	0
2025.03.18	08:00:00	1.09110	1.09134	1.09074	1.09079	1039	0	0
2025.03.18	09:00:00	1.09079	1.09214	1.09036	1.09210	2232	0	0
2025.03.18	10:00:00	1.09210	1.09366	1.09164	1.09352	3404	0	0
2025.03.18	11:00:00	1.09352	1.09547	1.09330	1.09515	4656	0	0
2025.03.18	12:00:00	1.09516	1.09532	1.09396	1.09499	3443	0	0
2025.03.18	13:00:00	1.09499	1.09521	1.09318	1.09342	4114	0	0
2025.03.18	14:00:00	1.09342	1.09372	1.09143	1.09163	3700	0	0
2025.03.18	15:00:00	1.09163	1.09238	1.08926	1.09115	4780	0	0
2025.03.18	16:00:00	1.09115	1.09208	1.09016	1.09126	4905	0	0
2025.03.18	17:00:00	1.09126	1.09197	1.09070	1.09167	5376	0	0
2025.03.18	18:00:00	1.09167	1.09342	1.08967	1.09266	6877	0	0
2025.03.18	19:00:00	1.09266	1.09400	1.09236	1.09388	4005	0	0
2025.03.18	20:00:00	1.09388	1.09519	1.09387	1.09499	3574	0	0
2025.03.18	21:00:00	1.09500	1.09512	1.09406	1.09441	1934	0	0
2025.03.18	22:00:00	1.09442	1.09497	1.09415	1.09462	1873	0	0
2025.03.18	23:00:00	1.09462	1.09487	1.09429	1.09450	814	0	0
2025.03.19	00:00:00	1.09439	1.09453	1.09404	1.09439	321	0	14
2025.03.19	01:00:00	1.09439	1.09461	1.09404	1.09419	596	0	0
2025.03.19	02:00:00	1.09419	1.09437	1.09376	1.09386	535	0	0
2025.03.19	03:00:00	1.09386	1.09389	1.09319	1.09347	1774	0	0
2025.03.19	04:00:00	1.09347	1.09374	1.09336	1.09371	1240	0	0
2025.03.19	05:00:00	1.09371	1.09452	1.09358	1.09410	1295	0	0
2025.03.19	06:00:00	1.09410	1.09437	1.09329	1.09382	1061	0	0
2025.03.19	07:00:00	1.09382	1.09382	1.09282	1.09300	981	0	0
2025.03.19	08:00:00	1.09300	1.09361	1.09298	1.09313	1213	0	0
2025.03.19	09:00:00	1.09314	1.09325	1.09208	1.09209	2493	0	0
2025.03.19	10:00:00	1.09209	1.09232	1.08731	1.08927	6995	0	0
2025.03.19	11:00:00	1.08928	1.09105	1.08922	1.09073	5202	0	0
2025.03.19	12:00:00	1.09073	1.09103	1.08956	1.09023	3863	0	0
2025.03.19	13:00:00	1.09023	1.09043	1.08914	1.08999	2986	0	0
2025.03.19	14:00:00	1.08999	1.09132	1.08939	1.09084	3213	0	0
2025.03.19	15:00:00	1.09084	1.09176	1.08993	1.09012	5095	0	0
2025.03.19	16:00:00	1.09012	1.09038	1.08928	1.08945	4506	0	0
2025.03.19	17:00:00	1.08945	1.09006	1.08820	1.08840	4398	0	0
2025.03.19	18:00:00	1.08840	1.08879	1.08755	1.08769	3752	0	0
2025.03.19	19:00:00	1.08769	1.08862	1.08761	1.08851	3044	0	0
2025.03.19	20:00:00	1.08852	1.08853	1.08605	1.08694	4003	0	0
2025.03.19	21:00:00	1.08694	1.09133	1.08625	1.09082	11017	0	0
2025.03.19	22:00:00	1.09075	1.09129	1.08851	1.08989	7023	0	0
2025.03.19	23:00:00	1.08989	1.09061	1.08959	1.09021	1157	0	0
2025.03.20	00:00:00	1.09010	1.09044	1.08975	1.09040	170	0	2
2025.03.20	01:00:00	1.09040	1.09131	1.09034	1.09086	751	0	0
2025.03.20	02:00:00	1.09086	1.09119	1.09052	1.09116	632	0	0
2025.03.20	03:00:00	1.09116	1.09165	1.09039	1.09123	2197	0	0
2025.03.20	04:00:00	1.09123	1.09131	1.09037	1.09059	2649	0	0
2025.03.20	05:00:00	1.09059	1.09173	1.09054	1.09092	2299	0	0
2025.03.20	06:00:00	1.09092	1.09142	1.09071	1.09097	1707	0	0
2025.03.20	07:00:00	1.09097	1.09105	1.09004	1.09034	1454	0	0
2025.03.20	08:00:00	1.09034	1.09034	1.08909	1.08956	1416	0	0
2025.03.20	09:00:00	1.08956	1.08989	1.08898	1.08935	2164	0	0
2025.03.20	10:00:00	1.08935	1.08944	1.08647	1.08794	3823	0	0
2025.03.20	11:00:00	1.08794	1.08858	1.08632	1.08655	4888	0	0
2025.03.20	12:00:00	1.08654	1.08685	1.08384	1.08522	5919	0	0
2025.03.20	13:00:00	1.08522	1.08546	1.08333	1.08460	5724	0	0
2025.03.20	14:00:00	1.08460	1.08518	1.08393	1.08494	3492	0	0
2025.03.20	15:00:00	1.08494	1.08556	1.08311	1.08339	5266	0	0
2025.03.20	16:00:00	1.08339	1.08391	1.08147	1.08254	5418	0	0
2025.03.20	17:00:00	1.08249	1.08387	1.08227	1.08295	5028	0	0
2025.03.20	18:00:00	1.08295	1.08493	1.08234	1.08474	4757	0	0
2025.03.20	19:00:00	1.08473	1.08524	1.08423	1.08487	3839	0	0
2025.03.20	20:00:00	1.08487	1.08518	1.08391	1.08446	2435	0	0
2025.03.20	21:00:00	1.08446	1.08497	1.08420	1.08484	2052	0	0
2025.03.20	22:00:00	1.08484	1.08544	1.08473	1.08532	1879	0	0
2025.03.20	23:00:00	1.08532	1.08591	1.08516	1.08531	910	0	0
2025.03.21	00:00:00	1.08479	1.08545	1.08421	1.08536	177	0	11
2025.03.21	01:00:00	1.08537	1.08588	1.08535	1.08572	783	0	0
2025.03.21	02:00:00	1.08572	1.08578	1.08533	1.08534	844	0	0
2025.03.21	03:00:00	1.08534	1.08588	1.08507	1.08532	1628	0	0
2025.03.21	04:00:00	1.08532	1.08556	1.08485	1.08524	2319	0	0
2025.03.21	05:00:00	1.08524	1.08551	1.08423	1.08442	2029	0	0
2025.03.21	06:00:00	1.08442	1.08465	1.08335	1.08347	1475	0	0
2025.03.21	07:00:00	1.08347	1.08366	1.08276	1.08303	1203	0	0
2025.03.21	08:00:00	1.08303	1.08303	1.08201	1.08286	1955	0	0
2025.03.21	09:00:00	1.08286	1.08374	1.08244	1.08341	2361	0	0
2025.03.21	10:00:00	1.08341	1.08418	1.08269	1.08390	3574	0	0
2025.03.21	11:00:00	1.08390	1.08455	1.08241	1.08360	4269	0	0
2025.03.21	12:00:00	1.08361	1.08389	1.08247	1.08257	2944	0	0
2025.03.21	13:00:00	1.08257	1.08388	1.08257	1.08370	3109	0	0
2025.03.21	14:00:00	1.08370	1.08514	1.08351	1.08508	3270	0	0
2025.03.21	15:00:00	1.08508	1.08614	1.08297	1.08323	5355	0	0
2025.03.21	16:00:00	1.08322	1.08360	1.08253	1.08320	5073	0	0
2025.03.21	17:00:00	1.08320	1.08357	1.08187	1.08237	4802	0	0
2025.03.21	18:00:00	1.08237	1.08292	1.07970	1.08063	5277	0	0
2025.03.21	19:00:00	1.08063	1.08250	1.08046	1.08182	5238	0	0
2025.03.21	20:00:00	1.08182	1.08256	1.08052	1.08227	3314	0	0
2025.03.21	21:00:00	1.08227	1.08269	1.08148	1.08210	2650	0	0
2025.03.21	22:00:00	1.08210	1.08244	1.08154	1.08177	1944	0	0
2025.03.21	23:00:00	1.08177	1.08177	1.08118	1.08130	1019	0	0
2025.03.24	00:00:00	1.08128	1.08171	1.08100	1.08170	229	0	21
2025.03.24	01:00:00	1.08170	1.08301	1.08161	1.08197	1439	0	0
2025.03.24	02:00:00	1.08197	1.08371	1.08189	1.08361	1207	0	0
2025.03.24	03:00:00	1.08361	1.08400	1.08327	1.08372	2179	0	0
2025.03.24	04:00:00	1.08372	1.08375	1.08228	1.08261	2669	0	0
2025.03.24	05:00:00	1.08261	1.08321	1.08245	1.08250	1836	0	0
2025.03.24	06:00:00	1.08250	1.08294	1.08201	1.08204	1652	0	0
2025.03.24	07:00:00	1.08204	1.08244	1.08171	1.08229	1710	0	0
2025.03.24	08:00:00	1.08229	1.08307	1.08183	1.08291	1654	0	0
2025.03.24	09:00:00	1.08291	1.08448	1.08281	1.08397	2577	0	0
2025.03.24	10:00:00	1.08397	1.08500	1.08333	1.08381	3838	0	0
2025.03.24	11:00:00	1.08381	1.08582	1.08375	1.08430	5852	0	0
2025.03.24	12:00:00	1.08429	1.08450	1.08285	1.08394	4222	0	0
2025.03.24	13:00:00	1.08394	1.08548	1.08366	1.08481	3068	0	0
2025.03.24	14:00:00	1.08481	1.08495	1.08323	1.08326	2618	0	0
2025.03.24	15:00:00	1.08326	1.08347	1.08216	1.08297	3532	0	0
2025.03.24	16:00:00	1.08297	1.08307	1.07927	1.07934	5053	0	0
2025.03.24	17:00:00	1.07933	1.08202	1.07905	1.07995	6348	0	0
2025.03.24	18:00:00	1.07994	1.08052	1.07907	1.07939	5228	0	0
2025.03.24	19:00:00	1.07939	1.08072	1.07817	1.07919	4420	0	0
2025.03.24	20:00:00	1.07919	1.07964	1.07848	1.07877	3040	0	0
2025.03.24	21:00:00	1.07877	1.08132	1.07840	1.08052	3598	0	0
2025.03.24	22:00:00	1.08052	1.08072	1.07971	1.08022	1491	0	0
2025.03.24	23:00:00	1.08022	1.08061	1.07998	1.08008	966	0	0
2025.03.25	00:00:00	1.08003	1.08007	1.07949	1.07994	374	0	0
2025.03.25	01:00:00	1.07994	1.08031	1.07950	1.08024	633	0	0
2025.03.25	02:00:00	1.08024	1.08037	1.08005	1.08025	717	0	0
2025.03.25	03:00:00	1.08025	1.08027	1.07961	1.08003	1675	0	0
2025.03.25	04:00:00	1.08003	1.08082	1.08000	1.08023	1997	0	0
2025.03.25	05:00:00	1.08023	1.08050	1.07943	1.07967	1480	0	0
2025.03.25	06:00:00	1.07966	1.08035	1.07960	1.08031	1263	0	0
2025.03.25	07:00:00	1.08031	1.08089	1.08027	1.08034	1173	0	0
2025.03.25	08:00:00	1.08034	1.08072	1.08013	1.08031	1287	0	0
2025.03.25	09:00:00	1.08031	1.08046	1.07930	1.07947	1947	0	0
2025.03.25	10:00:00	1.07947	1.08022	1.07852	1.07874	3388	0	0
2025.03.25	11:00:00	1.07874	1.07923	1.07770	1.07904	4738	0	0
2025.03.25	12:00:00	1.07904	1.08040	1.07876	1.08006	4340	0	0
2025.03.25	13:00:00	1.08006	1.08246	1.08000	1.08202	4020	0	0
2025.03.25	14:00:00	1.08202	1.08276	1.08109	1.08180	3747	0	0
2025.03.25	15:00:00	1.08180	1.08302	1.08157	1.08252	3972	0	0
2025.03.25	16:00:00	1.08252	1.08278	1.08140	1.08165	4839	0	0
2025.03.25	17:00:00	1.08164	1.08218	1.08020	1.08125	5786	0	0
2025.03.25	18:00:00	1.08125	1.08197	1.07972	1.08032	4914	0	0
2025.03.25	19:00:00	1.08032	1.08132	1.08019	1.08065	3696	0	0
2025.03.25	20:00:00	1.08065	1.08170	1.08061	1.08098	2607	0	0
2025.03.25	21:00:00	1.08096	1.08096	1.07971	1.07985	2324	0	0
2025.03.25	22:00:00	1.07985	1.08019	1.07908	1.07954	2569	0	0
2025.03.25	23:00:00	1.07954	1.07957	1.07899	1.07919	863	0	0
2025.03.26	00:00:00	1.07902	1.07924	1.07872	1.07913	203	0	13
2025.03.26	01:00:00	1.07914	1.07932	1.07880	1.07886	706	0	0
2025.03.26	02:00:00	1.07886	1.07890	1.07855	1.07888	607	0	0
2025.03.26	03:00:00	1.07888	1.07923	1.07836	1.07844	1643	0	0
2025.03.26	04:00:00	1.07844	1.07954	1.07781	1.07937	2580	0	0
2025.03.26	05:00:00	1.07937	1.07973	1.07904	1.07953	1475	0	0
2025.03.26	06:00:00	1.07953	1.07963	1.07840	1.07860	1426	0	0
2025.03.26	07:00:00	1.07860	1.07878	1.07812	1.07842	1124	0	0
2025.03.26	08:00:00	1.07842	1.07871	1.07779	1.07853	1356	0	0
2025.03.26	09:00:00	1.07853	1.07883	1.07822	1.07871	1853	0	0
2025.03.26	10:00:00	1.07871	1.07915	1.07813	1.07862	4033	0	0
2025.03.26	11:00:00	1.07861	1.07998	1.07854	1.07994	4874	0	0
2025.03.26	12:00:00	1.07994	1.08028	1.07930	1.07958	3640	0	0
2025.03.26	13:00:00	1.07958	1.08017	1.07867	1.07919	3105	0	0
2025.03.26	14:00:00	1.07919	1.07979	1.07887	1.07923	2787	0	0
2025.03.26	15:00:00	1.07923	1.07937	1.07819	1.07844	5068	0	0
2025.03.26	16:00:00	1.07844	1.07907	1.07676	1.07748	5515	0	0
2025.03.26	17:00:00	1.07748	1.07954	1.07731	1.07908	6123	0	0
2025.03.26	18:00:00	1.07908	1.07945	1.07676	1.07809	4377	0	0
2025.03.26	19:00:00	1.07809	1.07917	1.07770	1.07876	4030	0	0
2025.03.26	20:00:00	1.07877	1.07894	1.07519	1.07567	5516	0	0
2025.03.26	21:00:00	1.07567	1.07614	1.07533	1.07553	3179	0	0
2025.03.26	22:00:00	1.07552	1.07558	1.07440	1.07512	2194	0	0
2025.03.26	23:00:00	1.07515	1.07567	1.07505	1.07524	1179	0	0
2025.03.27	00:00:00	1.07528	1.07568	1.07346	1.07365	772	0	0
2025.03.27	01:00:00	1.07365	1.07447	1.07331	1.07373	2278	0	0
2025.03.27	02:00:00	1.07370	1.07445	1.07357	1.07410	1447	0	0
2025.03.27	03:00:00	1.07410	1.07576	1.07407	1.07556	2021	0	0
2025.03.27	04:00:00	1.07556	1.07689	1.07553	1.07653	2376	0	0
2025.03.27	05:00:00	1.07653	1.07801	1.07651	1.07760	1867	0	0
2025.03.27	06:00:00	1.07760	1.07797	1.07731	1.07782	1028	0	0
2025.03.27	07:00:00	1.07782	1.07870	1.07771	1.07804	1311	0	0
2025.03.27	08:00:00	1.07804	1.07813	1.07639	1.07692	1469	0	0
2025.03.27	09:00:00	1.07691	1.07826	1.07681	1.07731	2527	0	0
2025.03.27	10:00:00	1.07731	1.07744	1.07543	1.07648	5119	0	0
2025.03.27	11:00:00	1.07648	1.07767	1.07557	1.07759	6477	0	0
2025.03.27	12:00:00	1.07759	1.07791	1.07612	1.07708	4381	0	0
2025.03.27	13:00:00	1.07708	1.07818	1.07665	1.07817	3774	0	0
2025.03.27	14:00:00	1.07817	1.07996	1.07787	1.07870	3872	0	0
2025.03.27	15:00:00	1.07870	1.07983	1.07832	1.07871	4102	0	0
2025.03.27	16:00:00	1.07870	1.07973	1.07765	1.07800	5101	0	0
2025.03.27	17:00:00	1.07802	1.07947	1.07773	1.07893	5677	0	0
