<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2024.08.09	06:00:00	2422.52	2423.42	2419.35	2421.10	7087	0	7
2024.08.09	07:00:00	2421.10	2424.50	2420.24	2423.94	5532	0	7
2024.08.09	08:00:00	2423.94	2424.00	2417.13	2417.17	8612	0	7
2024.08.09	09:00:00	2417.17	2421.83	2416.91	2420.75	10313	0	7
2024.08.09	10:00:00	2420.75	2427.03	2420.35	2423.16	9042	0	7
2024.08.09	11:00:00	2423.16	2426.76	2422.25	2424.53	8624	0	7
2024.08.09	12:00:00	2424.52	2425.57	2422.72	2423.58	7160	0	7
2024.08.09	13:00:00	2423.58	2431.44	2423.07	2430.49	7207	0	7
2024.08.09	14:00:00	2430.50	2432.65	2425.19	2426.76	9105	0	7
2024.08.09	15:00:00	2426.76	2429.92	2423.83	2429.69	11452	0	7
2024.08.09	16:00:00	2429.69	2433.19	2421.04	2426.71	17260	0	7
2024.08.09	17:00:00	2426.72	2435.97	2425.46	2428.72	18449	0	7
2024.08.09	18:00:00	2428.72	2432.62	2426.60	2431.48	12555	0	7
2024.08.09	19:00:00	2431.48	2434.75	2427.63	2434.48	8478	0	7
2024.08.09	20:00:00	2434.48	2437.07	2430.53	2430.61	7979	0	7
2024.08.09	21:00:00	2430.61	2430.92	2427.26	2429.88	5982	0	7
2024.08.09	22:00:00	2429.88	2430.08	2427.41	2429.10	5129	0	7
2024.08.09	23:00:00	2429.10	2431.14	2429.10	2431.01	3096	0	7
2024.08.12	01:00:00	2428.14	2433.39	2427.32	2430.43	2196	0	7
2024.08.12	02:00:00	2430.43	2430.62	2427.30	2427.91	2486	0	7
2024.08.12	03:00:00	2427.91	2429.10	2426.80	2428.53	3064	0	7
2024.08.12	04:00:00	2428.53	2430.34	2424.70	2426.01	7967	0	7
2024.08.12	05:00:00	2426.01	2427.52	2423.83	2426.23	5674	0	7
2024.08.12	06:00:00	2426.23	2429.38	2425.75	2428.67	4384	0	7
2024.08.12	07:00:00	2428.67	2433.60	2428.28	2433.41	3022	0	7
2024.08.12	08:00:00	2433.41	2435.11	2429.13	2434.68	6834	0	7
2024.08.12	09:00:00	2434.68	2437.23	2433.75	2436.83	8732	0	7
2024.08.12	10:00:00	2436.83	2442.87	2435.59	2441.62	7335	0	7
2024.08.12	11:00:00	2441.64	2443.82	2439.64	2442.02	8118	0	7
2024.08.12	12:00:00	2442.02	2445.11	2440.62	2442.70	7453	0	7
2024.08.12	13:00:00	2442.69	2444.78	2441.49	2443.85	5789	0	7
2024.08.12	14:00:00	2443.86	2444.28	2439.67	2441.60	7644	0	7
2024.08.12	15:00:00	2441.60	2445.45	2441.44	2444.48	8578	0	7
2024.08.12	16:00:00	2444.48	2457.53	2442.13	2454.27	15866	0	7
2024.08.12	17:00:00	2454.26	2455.52	2444.56	2453.34	16719	0	7
2024.08.12	18:00:00	2453.34	2460.61	2452.96	2459.81	14126	0	7
2024.08.12	19:00:00	2459.81	2466.13	2459.06	2463.17	9918	0	7
2024.08.12	20:00:00	2463.17	2468.59	2461.80	2467.13	8230	0	7
2024.08.12	21:00:00	2467.16	2471.01	2466.45	2470.30	6647	0	7
2024.08.12	22:00:00	2470.30	2472.19	2469.74	2470.51	4750	0	7
2024.08.12	23:00:00	2470.51	2473.13	2470.44	2472.01	2607	0	7
2024.08.13	01:00:00	2470.30	2474.12	2470.19	2473.74	1317	0	7
2024.08.13	02:00:00	2473.76	2476.03	2472.78	2475.58	2736	0	7
2024.08.13	03:00:00	2475.58	2476.98	2468.51	2472.16	6095	0	7
2024.08.13	04:00:00	2472.17	2473.69	2460.92	2466.43	12940	0	7
2024.08.13	05:00:00	2466.43	2467.66	2461.48	2461.48	7192	0	7
2024.08.13	06:00:00	2461.50	2464.71	2461.37	2463.48	6922	0	7
2024.08.13	07:00:00	2463.48	2465.05	2460.20	2462.04	4539	0	7
2024.08.13	08:00:00	2462.04	2464.42	2458.50	2462.75	7601	0	7
2024.08.13	09:00:00	2462.77	2464.63	2461.17	2463.31	8447	0	7
2024.08.13	10:00:00	2463.29	2466.16	2460.85	2464.28	8307	0	7
2024.08.13	11:00:00	2464.27	2464.38	2458.98	2460.65	7373	0	7
2024.08.13	12:00:00	2460.65	2462.09	2458.94	2460.69	6594	0	7
2024.08.13	13:00:00	2460.69	2463.51	2459.45	2462.18	6970	0	7
2024.08.13	14:00:00	2462.18	2466.64	2461.54	2465.77	7842	0	7
2024.08.13	15:00:00	2465.76	2472.52	2464.33	2467.67	13657	0	7
2024.08.13	16:00:00	2467.67	2475.54	2458.96	2472.92	18143	0	7
2024.08.13	17:00:00	2472.92	2473.26	2464.25	2471.38	15591	0	7
2024.08.13	18:00:00	2471.38	2473.04	2465.99	2468.64	11205	0	7
2024.08.13	19:00:00	2468.64	2471.06	2466.37	2469.50	8324	0	7
2024.08.13	20:00:00	2469.50	2470.32	2465.95	2467.66	6100	0	7
2024.08.13	21:00:00	2467.66	2468.98	2466.38	2467.82	5268	0	7
2024.08.13	22:00:00	2467.81	2468.84	2462.25	2467.09	5039	0	7
2024.08.13	23:00:00	2467.09	2467.84	2464.59	2464.99	2994	0	7
2024.08.14	01:00:00	2466.22	2466.32	2463.87	2465.56	959	0	7
2024.08.14	02:00:00	2465.56	2465.56	2463.01	2464.17	2199	0	7
2024.08.14	03:00:00	2464.17	2467.40	2464.07	2465.69	4174	0	7
2024.08.14	04:00:00	2465.68	2472.60	2464.60	2465.46	11378	0	7
2024.08.14	05:00:00	2465.46	2465.73	2455.44	2459.98	10967	0	7
2024.08.14	06:00:00	2459.98	2461.63	2458.81	2460.92	6730	0	7
2024.08.14	07:00:00	2460.92	2462.98	2460.05	2461.87	4210	0	7
2024.08.14	08:00:00	2461.87	2462.59	2459.28	2462.07	5527	0	7
2024.08.14	09:00:00	2462.07	2467.76	2460.41	2467.43	10049	0	7
2024.08.14	10:00:00	2467.44	2471.93	2466.38	2470.94	8318	0	7
2024.08.14	11:00:00	2470.94	2478.59	2468.75	2474.44	9328	0	7
2024.08.14	12:00:00	2474.44	2475.33	2471.09	2472.91	7095	0	7
2024.08.14	13:00:00	2472.93	2476.14	2470.52	2474.99	6389	0	7
2024.08.14	14:00:00	2475.00	2475.29	2471.76	2474.77	6882	0	7
2024.08.14	15:00:00	2474.77	2479.89	2462.56	2468.83	15946	0	7
2024.08.14	16:00:00	2468.83	2469.55	2449.45	2457.53	20442	0	7
2024.08.14	17:00:00	2457.53	2458.34	2447.02	2450.25	19127	0	7
2024.08.14	18:00:00	2450.26	2452.20	2442.12	2444.07	15256	0	7
2024.08.14	19:00:00	2444.07	2445.51	2438.08	2444.23	11665	0	7
2024.08.14	20:00:00	2444.23	2445.12	2440.35	2441.54	7496	0	7
2024.08.14	21:00:00	2441.55	2448.06	2440.68	2447.77	7575	0	7
2024.08.14	22:00:00	2447.77	2448.45	2444.43	2447.17	5064	0	7
2024.08.14	23:00:00	2447.17	2448.37	2446.61	2447.98	2600	0	7
2024.08.15	01:00:00	2448.52	2448.83	2446.66	2447.94	845	0	7
2024.08.15	02:00:00	2447.94	2449.51	2447.24	2449.45	2537	0	7
2024.08.15	03:00:00	2449.45	2454.30	2448.54	2450.18	4998	0	7
2024.08.15	04:00:00	2450.20	2453.57	2448.23	2450.71	10808	0	7
2024.08.15	05:00:00	2450.71	2452.55	2449.85	2451.50	7740	0	7
2024.08.15	06:00:00	2451.50	2454.39	2451.38	2453.68	4311	0	7
2024.08.15	07:00:00	2453.68	2455.53	2452.82	2453.42	3819	0	7
2024.08.15	08:00:00	2453.42	2455.11	2450.35	2453.91	6868	0	7
2024.08.15	09:00:00	2453.91	2458.79	2452.74	2456.06	9759	0	7
2024.08.15	10:00:00	2456.06	2456.68	2454.40	2455.81	6337	0	7
2024.08.15	11:00:00	2455.81	2457.24	2453.61	2455.54	7077	0	7
2024.08.15	12:00:00	2455.52	2457.29	2455.35	2456.81	5063	0	7
2024.08.15	13:00:00	2456.83	2460.32	2456.82	2458.19	6342	0	7
2024.08.15	14:00:00	2458.19	2464.21	2457.92	2463.58	7279	0	7
2024.08.15	15:00:00	2463.58	2470.09	2441.10	2441.11	17502	0	7
2024.08.15	16:00:00	2441.16	2451.47	2432.23	2444.49	22630	0	7
2024.08.15	17:00:00	2444.51	2458.62	2444.51	2452.26	18317	0	7
2024.08.15	18:00:00	2452.30	2459.59	2450.59	2458.39	13484	0	7
2024.08.15	19:00:00	2458.43	2459.94	2455.10	2455.74	8366	0	7
2024.08.15	20:00:00	2455.73	2456.47	2453.49	2455.51	7780	0	7
2024.08.15	21:00:00	2455.51	2458.36	2454.85	2458.29	6518	0	7
2024.08.15	22:00:00	2458.29	2461.66	2454.21	2455.60	7511	0	7
2024.08.15	23:00:00	2455.60	2457.50	2454.78	2456.51	3359	0	7
2024.08.16	01:00:00	2455.81	2455.98	2454.64	2454.89	753	0	7
2024.08.16	02:00:00	2454.89	2458.31	2454.42	2457.37	2392	0	7
2024.08.16	03:00:00	2457.37	2459.78	2456.97	2458.38	3679	0	7
2024.08.16	04:00:00	2458.38	2460.11	2455.79	2457.35	9344	0	7
2024.08.16	05:00:00	2457.35	2457.75	2453.59	2454.97	7253	0	7
2024.08.16	06:00:00	2454.97	2455.69	2450.78	2452.47	6966	0	7
2024.08.16	07:00:00	2452.47	2453.73	2452.01	2452.73	3429	0	7
2024.08.16	08:00:00	2452.73	2456.37	2452.64	2455.75	6681	0	7
2024.08.16	09:00:00	2455.75	2457.87	2454.68	2454.99	8431	0	7
2024.08.16	10:00:00	2455.01	2464.52	2451.15	2462.01	8279	0	7
2024.08.16	11:00:00	2462.01	2464.09	2459.14	2462.40	7609	0	7
2024.08.16	12:00:00	2462.40	2464.40	2461.25	2463.35	5614	0	7
2024.08.16	13:00:00	2463.35	2468.21	2462.88	2464.64	8035	0	7
2024.08.16	14:00:00	2464.64	2472.38	2464.64	2472.22	9048	0	7
2024.08.16	15:00:00	2472.21	2492.44	2471.33	2491.69	13863	0	7
2024.08.16	16:00:00	2491.69	2500.14	2483.68	2494.38	20376	0	7
2024.08.16	17:00:00	2494.48	2495.11	2477.58	2487.25	19227	0	7
2024.08.16	18:00:00	2487.25	2492.33	2485.70	2491.78	12357	0	7
2024.08.16	19:00:00	2491.79	2497.84	2491.73	2495.95	10881	0	7
2024.08.16	20:00:00	2495.95	2500.17	2493.16	2499.77	8225	0	7
2024.08.16	21:00:00	2499.77	2505.58	2498.51	2503.38	7969	0	7
2024.08.16	22:00:00	2503.37	2508.97	2501.79	2507.93	6999	0	7
2024.08.16	23:00:00	2507.95	2509.75	2505.53	2507.21	3655	0	7
2024.08.19	01:00:00	2506.25	2506.25	2502.34	2504.91	2396	0	7
2024.08.19	02:00:00	2504.91	2506.85	2503.47	2506.47	1831	0	7
2024.08.19	03:00:00	2506.47	2506.79	2500.34	2502.08	5899	0	7
2024.08.19	04:00:00	2502.08	2506.08	2494.97	2498.18	14456	0	7
2024.08.19	05:00:00	2498.22	2503.99	2496.30	2503.58	8713	0	7
2024.08.19	06:00:00	2503.58	2505.86	2500.63	2503.29	7951	0	7
2024.08.19	07:00:00	2503.29	2504.71	2498.88	2500.66	5880	0	7
2024.08.19	08:00:00	2500.70	2502.43	2499.12	2501.12	8300	0	7
2024.08.19	09:00:00	2501.12	2505.22	2499.71	2502.15	10419	0	7
2024.08.19	10:00:00	2502.15	2504.95	2499.76	2503.08	9139	0	7
2024.08.19	11:00:00	2503.08	2507.20	2502.36	2503.15	8554	0	7
2024.08.19	12:00:00	2503.16	2503.99	2499.83	2499.97	6745	0	7
2024.08.19	13:00:00	2499.96	2500.14	2489.50	2489.83	8553	0	7
2024.08.19	14:00:00	2489.83	2495.26	2486.53	2494.50	9726	0	7
2024.08.19	15:00:00	2494.50	2495.51	2488.86	2491.17	11580	0	7
2024.08.19	16:00:00	2491.20	2495.89	2485.67	2494.80	16383	0	7
2024.08.19	17:00:00	2494.78	2504.81	2493.93	2501.32	16510	0	7
2024.08.19	18:00:00	2501.32	2505.99	2499.98	2504.03	12513	0	7
2024.08.19	19:00:00	2504.03	2507.46	2501.97	2505.50	9162	0	7
2024.08.19	20:00:00	2505.50	2505.84	2500.77	2503.16	7453	0	7
2024.08.19	21:00:00	2503.16	2504.87	2502.53	2504.30	5117	0	7
2024.08.19	22:00:00	2504.30	2505.88	2503.12	2505.53	4643	0	7
2024.08.19	23:00:00	2505.53	2505.64	2503.43	2504.21	2321	0	7
2024.08.20	01:00:00	2503.78	2504.62	2502.09	2504.34	987	0	7
2024.08.20	02:00:00	2504.34	2504.34	2502.52	2503.68	1666	0	7
2024.08.20	03:00:00	2503.68	2506.94	2503.41	2504.99	4696	0	7
2024.08.20	04:00:00	2504.99	2508.25	2501.37	2502.02	10828	0	7
2024.08.20	05:00:00	2502.02	2502.39	2498.74	2499.69	7661	0	7
2024.08.20	06:00:00	2499.69	2502.40	2499.11	2501.78	4620	0	7
2024.08.20	07:00:00	2501.78	2502.80	2499.56	2500.85	3188	0	7
2024.08.20	08:00:00	2500.85	2503.74	2499.52	2499.54	5947	0	7
2024.08.20	09:00:00	2499.54	2505.77	2497.34	2502.52	9901	0	7
2024.08.20	10:00:00	2502.48	2515.19	2501.23	2514.95	10061	0	7
2024.08.20	11:00:00	2514.95	2523.12	2514.39	2519.89	12850	0	7
2024.08.20	12:00:00	2519.91	2525.23	2519.85	2521.75	9708	0	7
2024.08.20	13:00:00	2521.75	2524.56	2521.21	2522.91	6725	0	7
2024.08.20	14:00:00	2522.91	2527.12	2522.22	2526.37	7964	0	7
2024.08.20	15:00:00	2526.37	2529.25	2521.70	2526.93	12588	0	7
2024.08.20	16:00:00	2526.83	2531.76	2519.94	2529.91	17724	0	7
2024.08.20	17:00:00	2529.96	2530.24	2520.48	2523.84	16807	0	7
2024.08.20	18:00:00	2523.84	2523.98	2505.90	2508.52	15643	0	7
2024.08.20	19:00:00	2508.51	2510.59	2500.87	2509.11	12008	0	7
2024.08.20	20:00:00	2509.10	2513.28	2506.80	2510.65	7538	0	7
2024.08.20	21:00:00	2510.65	2515.49	2509.35	2513.37	4989	0	7
2024.08.20	22:00:00	2513.37	2515.32	2510.96	2515.03	4638	0	7
2024.08.20	23:00:00	2515.03	2516.95	2513.63	2514.03	2420	0	7
2024.08.21	01:00:00	2513.94	2515.84	2513.43	2514.78	1049	0	7
2024.08.21	02:00:00	2514.78	2516.08	2512.89	2512.98	2624	0	7
2024.08.21	03:00:00	2512.98	2515.98	2512.52	2513.49	5048	0	7
2024.08.21	04:00:00	2513.54	2517.07	2510.84	2516.85	10572	0	7
2024.08.21	05:00:00	2516.83	2519.93	2516.01	2519.43	7819	0	7
2024.08.21	06:00:00	2519.43	2519.46	2513.09	2517.39	6245	0	7
2024.08.21	07:00:00	2517.39	2517.69	2513.86	2516.18	4142	0	7
2024.08.21	08:00:00	2516.18	2518.47	2515.01	2515.26	5728	0	7
2024.08.21	09:00:00	2515.26	2519.65	2511.81	2514.51	9588	0	7
2024.08.21	10:00:00	2514.51	2517.08	2508.15	2509.78	9410	0	7
2024.08.21	11:00:00	2509.78	2512.46	2506.97	2507.33	8199	0	7
2024.08.21	12:00:00	2507.33	2509.24	2504.58	2505.68	7424	0	7
2024.08.21	13:00:00	2505.68	2509.79	2504.52	2509.44	7142	0	7
2024.08.21	14:00:00	2509.44	2513.29	2506.92	2511.84	7867	0	7
2024.08.21	15:00:00	2511.84	2513.70	2507.12	2510.60	10620	0	7
2024.08.21	16:00:00	2510.60	2512.96	2498.03	2503.03	15902	0	7
2024.08.21	17:00:00	2503.07	2506.69	2493.88	2501.50	23169	0	7
2024.08.21	18:00:00	2501.50	2511.13	2501.49	2508.54	14517	0	7
2024.08.21	19:00:00	2508.50	2508.87	2503.25	2507.12	9541	0	7
2024.08.21	20:00:00	2507.12	2511.38	2506.95	2509.34	7219	0	7
2024.08.21	21:00:00	2509.38	2519.17	2508.79	2516.01	10354	0	7
2024.08.21	22:00:00	2516.01	2516.41	2510.94	2511.51	6360	0	7
2024.08.21	23:00:00	2511.51	2512.46	2509.81	2512.35	3126	0	7
2024.08.22	01:00:00	2512.23	2514.02	2511.70	2514.00	1153	0	7
2024.08.22	02:00:00	2514.00	2514.44	2512.29	2512.85	1400	0	7
2024.08.22	03:00:00	2512.75	2514.71	2511.18	2513.75	4597	0	7
2024.08.22	04:00:00	2513.75	2514.16	2507.07	2507.66	9304	0	7
2024.08.22	05:00:00	2507.66	2508.67	2500.01	2502.36	8781	0	7
2024.08.22	06:00:00	2502.36	2504.71	2501.19	2502.35	6931	0	7
2024.08.22	07:00:00	2502.35	2502.46	2499.36	2501.93	4772	0	7
2024.08.22	08:00:00	2501.93	2506.28	2500.71	2505.56	7033	0	7
2024.08.22	09:00:00	2505.56	2510.62	2503.59	2507.54	10318	0	7
2024.08.22	10:00:00	2507.54	2509.81	2504.49	2507.15	8819	0	7
2024.08.22	11:00:00	2507.15	2507.55	2502.49	2503.70	8430	0	7
2024.08.22	12:00:00	2503.70	2508.08	2501.15	2507.30	8251	0	7
2024.08.22	13:00:00	2507.30	2509.13	2505.24	2505.39	6012	0	7
2024.08.22	14:00:00	2505.36	2506.04	2498.04	2499.52	8544	0	7
2024.08.22	15:00:00	2499.59	2504.20	2495.25	2500.68	13695	0	7
2024.08.22	16:00:00	2500.69	2501.59	2483.05	2487.83	18178	0	7
2024.08.22	17:00:00	2487.83	2487.83	2470.85	2480.05	20105	0	7
2024.08.22	18:00:00	2480.05	2484.29	2475.05	2481.93	13299	0	7
2024.08.22	19:00:00	2481.95	2486.04	2481.38	2484.30	10027	0	7
2024.08.22	20:00:00	2484.30	2484.43	2479.71	2482.32	8515	0	7
2024.08.22	21:00:00	2482.31	2484.85	2480.37	2482.25	6210	0	7
2024.08.22	22:00:00	2482.25	2483.49	2478.58	2482.97	5316	0	7
2024.08.22	23:00:00	2482.97	2484.90	2482.50	2484.65	3225	0	7
2024.08.23	01:00:00	2485.28	2485.66	2484.39	2485.19	867	0	7
2024.08.23	02:00:00	2485.19	2487.60	2485.01	2487.60	1629	0	7
2024.08.23	03:00:00	2487.60	2492.30	2486.55	2490.03	5054	0	7
2024.08.23	04:00:00	2490.03	2491.51	2487.91	2490.87	9739	0	7
2024.08.23	05:00:00	2490.87	2491.61	2486.72	2490.00	7311	0	7
2024.08.23	06:00:00	2490.00	2493.64	2489.52	2493.25	6744	0	7
2024.08.23	07:00:00	2493.25	2494.52	2492.59	2493.38	4568	0	7
2024.08.23	08:00:00	2493.38	2495.80	2491.15	2491.89	6701	0	7
2024.08.23	09:00:00	2491.89	2494.62	2490.66	2492.91	8190	0	7
2024.08.23	10:00:00	2492.95	2494.12	2491.72	2493.48	8184	0	7
2024.08.23	11:00:00	2493.48	2499.95	2493.09	2499.01	8617	0	7
2024.08.23	12:00:00	2499.02	2501.88	2497.02	2498.94	7624	0	7
2024.08.23	13:00:00	2498.95	2499.32	2495.65	2499.09	6305	0	7
2024.08.23	14:00:00	2499.09	2502.47	2497.46	2501.61	6484	0	7
2024.08.23	15:00:00	2501.61	2502.35	2498.42	2501.31	11145	0	7
2024.08.23	16:00:00	2501.31	2503.92	2494.47	2498.64	14401	0	7
2024.08.23	17:00:00	2498.60	2517.93	2497.04	2509.19	25918	0	7
2024.08.23	18:00:00	2509.19	2518.37	2508.00	2509.86	18546	0	7
2024.08.23	19:00:00	2509.86	2510.53	2501.82	2510.31	14383	0	7
2024.08.23	20:00:00	2510.31	2513.20	2509.59	2510.89	9666	0	7
2024.08.23	21:00:00	2510.90	2511.90	2509.15	2509.76	6266	0	7
2024.08.23	22:00:00	2509.76	2512.79	2507.91	2510.80	5802	0	7
2024.08.23	23:00:00	2510.80	2512.34	2509.64	2512.03	2530	0	7
2024.08.26	01:00:00	2511.94	2514.55	2510.90	2512.99	1686	0	7
2024.08.26	02:00:00	2512.99	2516.66	2512.94	2515.99	3636	0	7
2024.08.26	03:00:00	2515.99	2516.97	2512.45	2513.73	6630	0	7
2024.08.26	04:00:00	2513.73	2515.52	2510.59	2513.39	11270	0	7
2024.08.26	05:00:00	2513.39	2515.35	2511.82	2511.96	6526	0	7
2024.08.26	06:00:00	2511.96	2512.98	2509.34	2509.87	5526	0	7
2024.08.26	07:00:00	2509.87	2510.90	2508.97	2509.66	4683	0	7
2024.08.26	08:00:00	2509.64	2511.35	2508.75	2510.57	5783	0	7
2024.08.26	09:00:00	2510.54	2515.32	2509.82	2515.11	9272	0	7
2024.08.26	10:00:00	2515.08	2521.81	2514.17	2521.51	9069	0	7
2024.08.26	11:00:00	2521.51	2525.78	2520.74	2524.23	7690	0	7
2024.08.26	12:00:00	2524.23	2525.61	2523.44	2525.06	6100	0	7
2024.08.26	13:00:00	2525.06	2526.64	2522.57	2524.93	6652	0	7
2024.08.26	14:00:00	2524.93	2526.88	2520.95	2526.55	8484	0	7
2024.08.26	15:00:00	2526.55	2526.94	2522.56	2523.90	10812	0	7
2024.08.26	16:00:00	2523.88	2526.46	2515.52	2515.92	15976	0	7
2024.08.26	17:00:00	2515.94	2519.00	2510.68	2516.97	15670	0	7
2024.08.26	18:00:00	2516.97	2517.50	2511.43	2515.86	11570	0	7
2024.08.26	19:00:00	2515.86	2520.51	2513.65	2520.26	8451	0	7
2024.08.26	20:00:00	2520.26	2523.37	2516.53	2518.09	7544	0	7
2024.08.26	21:00:00	2518.09	2519.57	2515.60	2516.93	4688	0	7
2024.08.26	22:00:00	2516.93	2521.01	2516.88	2518.19	5142	0	7
2024.08.26	23:00:00	2518.19	2519.06	2517.48	2517.94	2336	0	7
2024.08.27	01:00:00	2517.70	2517.80	2517.09	2517.35	649	0	7
2024.08.27	02:00:00	2517.31	2517.69	2515.51	2515.53	1459	0	7
2024.08.27	03:00:00	2515.52	2516.78	2512.95	2513.14	3881	0	7
2024.08.27	04:00:00	2513.14	2514.11	2508.31	2509.75	9422	0	7
2024.08.27	05:00:00	2509.74	2510.44	2505.88	2508.75	7483	0	7
2024.08.27	06:00:00	2508.75	2509.20	2505.87	2509.07	4669	0	7
2024.08.27	07:00:00	2509.07	2509.55	2506.24	2507.35	3511	0	7
2024.08.27	08:00:00	2507.35	2513.80	2506.66	2513.57	7074	0	7
2024.08.27	09:00:00	2513.60	2517.52	2512.83	2514.93	10210	0	7
2024.08.27	10:00:00	2514.93	2517.58	2504.58	2504.97	10225	0	7
2024.08.27	11:00:00	2504.97	2512.50	2503.57	2511.07	8461	0	7
2024.08.27	12:00:00	2511.07	2513.83	2508.11	2508.94	7855	0	7
2024.08.27	13:00:00	2508.94	2510.43	2506.90	2509.04	7887	0	7
2024.08.27	14:00:00	2509.04	2512.53	2508.68	2511.46	7200	0	7
2024.08.27	15:00:00	2511.46	2514.40	2507.78	2509.89	10367	0	7
2024.08.27	16:00:00	2509.89	2515.13	2503.57	2512.12	14454	0	7
2024.08.27	17:00:00	2511.99	2518.12	2507.81	2514.76	15267	0	7
2024.08.27	18:00:00	2514.76	2520.27	2511.55	2512.18	11181	0	7
2024.08.27	19:00:00	2512.18	2514.47	2509.90	2514.43	7172	0	7
2024.08.27	20:00:00	2514.45	2521.72	2514.14	2520.05	7817	0	7
2024.08.27	21:00:00	2520.05	2525.95	2519.92	2524.49	6122	0	7
2024.08.27	22:00:00	2524.49	2525.74	2523.09	2525.14	4647	0	7
2024.08.27	23:00:00	2525.13	2525.93	2523.81	2524.65	2520	0	7
2024.08.28	01:00:00	2525.17	2526.04	2524.93	2525.66	993	0	7
2024.08.28	02:00:00	2525.66	2529.07	2524.23	2525.33	3093	0	7
2024.08.28	03:00:00	2525.33	2525.88	2523.94	2524.48	3781	0	7
2024.08.28	04:00:00	2524.48	2524.48	2516.86	2517.14	8286	0	7
2024.08.28	05:00:00	2517.15	2518.56	2513.44	2516.37	7302	0	7
2024.08.28	06:00:00	2516.37	2517.11	2513.33	2515.86	4913	0	7
2024.08.28	07:00:00	2515.86	2516.16	2510.29	2511.58	4668	0	7
2024.08.28	08:00:00	2511.58	2511.73	2505.51	2505.81	8628	0	7
2024.08.28	09:00:00	2505.81	2509.01	2503.31	2508.54	9941	0	7
2024.08.28	10:00:00	2508.54	2511.41	2507.57	2510.05	9148	0	7
2024.08.28	11:00:00	2510.05	2510.05	2506.03	2508.20	7129	0	7
2024.08.28	12:00:00	2508.20	2511.41	2507.82	2510.15	5965	0	7
2024.08.28	13:00:00	2510.15	2510.47	2502.62	2505.36	6374	0	7
2024.08.28	14:00:00	2505.36	2505.49	2500.74	2501.45	7247	0	7
2024.08.28	15:00:00	2501.45	2501.61	2493.68	2500.65	11745	0	7
2024.08.28	16:00:00	2500.65	2510.64	2499.52	2506.62	14315	0	7
2024.08.28	17:00:00	2506.61	2509.13	2504.04	2507.64	12115	0	7
2024.08.28	18:00:00	2507.64	2510.24	2505.08	2506.13	10217	0	7
2024.08.28	19:00:00	2506.13	2506.48	2496.37	2501.94	9138	0	7
2024.08.28	20:00:00	2501.94	2506.36	2500.62	2505.44	7378	0	7
2024.08.28	21:00:00	2505.44	2508.27	2503.67	2508.06	5660	0	7
2024.08.28	22:00:00	2508.06	2509.64	2506.85	2507.64	5608	0	7
2024.08.28	23:00:00	2507.64	2508.61	2502.84	2504.61	3893	0	7
2024.08.29	01:00:00	2506.09	2508.75	2504.85	2507.21	2490	0	7
2024.08.29	02:00:00	2507.21	2508.20	2506.45	2508.15	1994	0	7
2024.08.29	03:00:00	2508.14	2515.35	2508.00	2512.35	5209	0	7
2024.08.29	04:00:00	2512.36	2514.78	2511.73	2513.18	7779	0	7
2024.08.29	05:00:00	2513.18	2515.11	2511.67	2512.86	5566	0	7
2024.08.29	06:00:00	2512.86	2516.84	2512.42	2516.69	5018	0	7
2024.08.29	07:00:00	2516.69	2518.18	2515.58	2515.90	4510	0	7
2024.08.29	08:00:00	2515.90	2519.99	2513.84	2518.84	6309	0	7
2024.08.29	09:00:00	2518.84	2521.16	2516.30	2516.94	8486	0	7
2024.08.29	10:00:00	2516.94	2519.22	2515.23	2519.19	6440	0	7
2024.08.29	11:00:00	2519.20	2520.17	2515.14	2517.17	8806	0	7
2024.08.29	12:00:00	2517.18	2524.37	2515.96	2523.00	6842	0	7
2024.08.29	13:00:00	2523.00	2524.44	2520.86	2523.15	6678	0	7
2024.08.29	14:00:00	2523.15	2523.41	2519.11	2519.95	6177	0	7
2024.08.29	15:00:00	2519.95	2519.96	2503.66	2509.22	13881	0	7
2024.08.29	16:00:00	2509.23	2519.24	2508.23	2516.84	16011	0	7
2024.08.29	17:00:00	2516.84	2522.30	2514.40	2522.18	15204	0	7
2024.08.29	18:00:00	2522.18	2525.69	2518.58	2522.62	10228	0	7
2024.08.29	19:00:00	2522.63	2526.76	2517.48	2525.31	8014	0	7
2024.08.29	20:00:00	2525.29	2528.71	2523.51	2525.90	7426	0	7
2024.08.29	21:00:00	2525.90	2526.40	2521.04	2523.10	7079	0	7
2024.08.29	22:00:00	2523.10	2524.88	2520.92	2521.16	5779	0	7
2024.08.29	23:00:00	2521.17	2522.26	2520.74	2521.15	1932	0	7
2024.08.30	01:00:00	2520.73	2521.74	2520.45	2521.01	839	0	7
2024.08.30	02:00:00	2521.01	2521.01	2518.91	2519.62	1881	0	7
2024.08.30	03:00:00	2519.62	2519.70	2516.71	2517.82	3755	0	7
2024.08.30	04:00:00	2517.82	2520.10	2514.46	2516.08	8411	0	7
2024.08.30	05:00:00	2516.08	2517.92	2514.20	2516.10	6629	0	7
2024.08.30	06:00:00	2516.10	2517.06	2512.32	2513.54	5303	0	7
2024.08.30	07:00:00	2513.52	2514.61	2512.23	2513.37	3937	0	7
2024.08.30	08:00:00	2513.37	2516.37	2512.57	2513.84	6304	0	7
